timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1627581385390,427,HTTP Request Poster Img,200,OK,Thread Group 1-36,bin,true,,474237,163,11,11,http://sustentable-poster-pre.flow.com.ar/img/default/10003372.jpg,95,0,62
1627581385391,426,HTTP Request Poster Img,200,OK,Thread Group 1-37,bin,true,,369044,163,11,11,http://sustentable-poster-pre.flow.com.ar/img/default/10003385.jpg,90,0,53
1627581385385,439,HTTP Request Poster Img,200,OK,Thread Group 1-41,bin,true,,425075,163,9,9,http://sustentable-poster-pre.flow.com.ar/img/default/10002510.jpg,94,0,59
1627581385389,459,HTTP Request Poster Img,200,OK,Thread Group 1-40,bin,true,,474237,163,8,8,http://sustentable-poster-pre.flow.com.ar/img/default/10003372.jpg,96,0,55
1627581385392,466,HTTP Request Poster Img,200,OK,Thread Group 1-4,bin,true,,425075,163,7,7,http://sustentable-poster-pre.flow.com.ar/img/default/10002510.jpg,91,0,60
1627581385386,473,HTTP Request Poster Img,200,OK,Thread Group 1-24,bin,true,,474237,163,7,7,http://sustentable-poster-pre.flow.com.ar/img/default/10003372.jpg,96,0,66
1627581385385,539,HTTP Request Poster Img,200,OK,Thread Group 1-32,bin,true,,306106,163,5,5,http://sustentable-poster-pre.flow.com.ar/img/default/10009487.jpg,96,0,67
1627581385391,1143,HTTP Request Poster Img,200,OK,Thread Group 1-48,bin,true,,80733,163,4,4,http://sustentable-poster-pre.flow.com.ar/img/default/10007206.jpg,1102,0,1079
1627581385391,1171,HTTP Request Poster Img,200,OK,Thread Group 1-11,bin,true,,140157,163,3,3,http://sustentable-poster-pre.flow.com.ar/img/default/10009797.jpg,1102,0,1072
1627581385392,1245,HTTP Request Poster Img,200,OK,Thread Group 1-16,bin,true,,262300,163,2,2,http://sustentable-poster-pre.flow.com.ar/img/default/10009493.jpg,1101,0,1077
